t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
10285.13681547,1784216090.8292751,0.0,0.0,0.0,0.0,0.0,1500000,65.55,3256.015625,2.34231456022982,0.491885946304,0.44637741410391996,5.12416,0x0,5.0575,0.06375,0.32241562500000004
10285.236813048,1784216090.9292727,0.0,0.0,0.0,0.0,0.0,1500000,65.0,3256.015625,2.32432616265782,0.49951165729399993,0.44051371089886,5.12416,0x0,5.05625,0.06375,0.3223359375
10285.336810145,1784216091.0292695,0.0,0.0,0.0,0.0,0.0,1500000,65.0,3256.015625,2.36005208229514,0.498801606204,0.43967199333678,5.12282,0x0,5.05625,0.06375,0.3223359375
10285.436811205,1784216091.1292706,0.0,0.0,0.0,0.0,2.4390243902439024,1500000,65.55,3256.015625,4.039155914471141,2.073876592172,0.5102143244116,5.10674,0x0,5.03625,0.0625,0.314765625
10285.539644131,1784216091.2321038,100.0,100.0,87.5,88.88888888888889,94.28571428571429,2400000,67.2,3183.359375,7.274980494384339,5.403115131551999,0.4460991768444,5.1389,0x0,5.04125,0.0625,0.315078125
10285.636907901,1784216091.3293676,90.0,90.0,90.9090909090909,90.9090909090909,94.87179487179488,2400000,67.2,3182.34375,5.107012787964045,2.999727847532,0.61873776294712,5.0384,0x0,5.04875,0.0625,0.315546875
10285.740173072,1784216091.4326396,100.0,100.0,100.0,90.0,92.85714285714286,2400000,67.2,3181.578125,5.57383274638201,3.1369881770999997,0.7977402085332801,5.13488,0x0,5.05375,0.0625,0.315859375
10285.838205517,1784216091.5306652,90.0,100.0,90.9090909090909,100.0,94.87179487179488,2400000,68.3,3168.671875,8.2980384276114,5.85158749708,0.90515741011988,5.1389,0x0,5.0512500000000005,0.0625,0.31570312500000003
10285.937064694,1784216091.6295252,30.0,70.0,22.22222222222222,54.54545454545455,48.78048780487805,2400000,68.3,3153.890625,4.25294514262117,2.073905678968,0.5601144905619,5.12148,0x0,5.0525,0.06375,0.322096875
10286.036820881,1784216091.7292802,0.0,70.0,0.0,40.0,25.641025641025642,2400000,67.75,3153.890625,4.100823588165335,2.080998669915,0.5162863467448,5.12818,0x0,5.0525,0.06375,0.322096875
10286.136820626,1784216091.8292801,55.55555555555556,100.0,40.0,50.0,58.97435897435897,2400000,67.75,3154.375,4.84877440772638,2.9715663459840003,0.4345322729922199,5.12148,0x0,5.0512500000000005,0.0625,0.31570312500000003
10286.236821909,1784216091.9292817,36.36363636363637,20.0,10.0,30.0,26.829268292682926,1500000,67.2,3157.640625,2.68823854289154,0.781341508035,0.46636733986624,5.12416,0x0,5.0525,0.0625,0.31578125
10286.33682171,1784216092.0292816,0.0,0.0,10.0,0.0,2.5641025641025643,1500000,66.1,3157.640625,2.6431706958778802,0.77360536687005,0.43830525249465,5.12952,0x0,5.0475,0.08125,0.41010937500000005
10286.436821437,1784216092.1292815,0.0,0.0,9.090909090909092,0.0,2.5641025641025643,1500000,66.65,3157.640625,2.6939331565446003,0.797060764678,0.4399191498845,5.09736,0x0,5.04875,0.07625,0.3849671875
10286.536820108,1784216092.2292798,25.0,0.0,0.0,0.0,2.5641025641025643,1700000,67.2,3157.640625,2.63863033434686,0.77480475503574,0.43788928384505,5.1322,0x0,5.0512500000000005,0.0825,0.41672812500000006
10286.63682002,1784216092.3292797,10.0,0.0,0.0,0.0,5.128205128205129,1600000,67.2,3157.640625,2.65149184777399,0.77432503548946,0.44150185117920004,5.11344,0x0,5.03,0.20125,1.0122875
10286.736820173,1784216092.42928,10.0,0.0,18.181818181818183,0.0,7.142857142857143,1600000,66.65,3157.640625,3.1508999664248103,1.09851974397,0.52465306890532,5.1188,0x0,5.05375,0.0625,0.315859375
10286.836824307,1784216092.529284,0.0,0.0,10.0,10.0,5.2631578947368425,1500000,66.65,3157.640625,2.82575998669951,0.77360536687005,0.4397487668419,5.13488,0x0,5.045,0.11875000000000001,0.59909375
10286.936870294,1784216092.6293302,10.0,0.0,0.0,0.0,7.142857142857143,1600000,66.65,3157.625,2.7159938663233003,0.7658693989650001,0.43725389774460005,5.11076,0x0,5.0512500000000005,0.06875,0.34727343750000006
10287.036823279,1784216092.729283,10.0,0.0,0.0,10.0,2.6315789473684212,1500000,66.1,3157.625,2.81238313073764,0.758368494548,0.43975281532655996,5.12818,0x0,5.055,0.06375,0.32225624999999997
10287.136821043,1784216092.829281,0.0,0.0,0.0,0.0,2.5641025641025643,1600000,66.1,3157.625,2.8490895090384596,0.766581870978,0.47641701099373,5.1255,0x0,5.05375,0.06375,0.3221765625
10287.236827011,1784216092.929287,10.0,0.0,10.0,10.0,4.878048780487805,1500000,66.1,3157.625,2.719583963423025,0.7663444097759999,0.45709100161848004,5.12282,0x0,5.05375,0.06375,0.3221765625
10287.336823479,1784216093.0292833,0.0,0.0,0.0,10.0,2.5641025641025643,1500000,65.55,3157.59375,5.01512777858336,2.987969112864,0.56884551492632,5.12416,0x0,5.0512500000000005,0.06375,0.3220171875
10287.436823965,1784216093.129284,11.11111111111111,10.0,33.333333333333336,10.0,13.157894736842104,1500000,66.1,3140.4375,2.639102657351355,0.758368494548,0.43981666552700005,5.12416,0x0,5.0575,0.06375,0.32241562500000004
10287.536818562,1784216093.2292783,0.0,0.0,0.0,0.0,0.0,1500000,66.65,3140.4375,2.3545403160472143,0.5059019581499999,0.44206745098844,5.12416,0x0,5.0575,0.06375,0.32241562500000004
10287.636815548,1784216093.329275,0.0,0.0,0.0,0.0,0.0,1500000,65.0,3140.4375,2.3226589564357205,0.505722130275,0.4390157071307,5.12818,0x0,5.05625,0.06375,0.3223359375
10287.736812887,1784216093.4292727,0.0,0.0,0.0,0.0,0.0,1500000,63.9,3140.4375,2.3391837261608006,0.499156598708,0.44366958159544007,5.12282,0x0,5.05625,0.06375,0.3223359375
10287.836822243,1784216093.529282,9.090909090909092,0.0,9.090909090909092,0.0,5.0,1500000,65.55,3135.1875,2.633446081702975,0.75813334443,0.44302329531881,5.12952,0x0,5.055,0.06375,0.32225624999999997
10287.936820656,1784216093.6292806,0.0,0.0,0.0,0.0,0.0,1500000,65.0,3135.1875,2.61751925312376,0.75086279121168,0.44344882760352,5.10674,0x0,5.055,0.06375,0.32225624999999997
10288.036823957,1784216093.7292838,9.090909090909092,0.0,0.0,0.0,4.878048780487805,1500000,66.1,3134.953125,2.63371398684483,0.75813334443,0.4378467156812,5.11746,0x0,5.055,0.06375,0.32225624999999997
10288.136819776,1784216093.8292794,0.0,0.0,0.0,0.0,0.0,1600000,65.55,3134.953125,2.7709008156499606,0.758368494548,0.44138819158663994,5.1255,0x0,5.05375,0.06375,0.3221765625
10288.236822059,1784216093.929282,0.0,0.0,10.0,0.0,0.0,1500000,65.55,3134.953125,2.59182266991278,0.75039737652495,0.4377520875602,5.1054,0x0,5.055,0.06375,0.32225624999999997
10288.336819045,1784216094.029279,0.0,0.0,0.0,0.0,0.0,1500000,65.55,3134.953125,2.61866682656,0.758368494548,0.43628820135971996,5.1322,0x0,5.055,0.06375,0.32225624999999997
10288.436818143,1784216094.129278,0.0,0.0,0.0,0.0,0.0,1500000,65.0,3134.953125,2.6339225018544,0.758368494548,0.4533172877614601,5.12014,0x0,5.055,0.06375,0.32225624999999997
10288.536811425,1784216094.2292714,0.0,0.0,0.0,0.0,0.0,1500000,65.0,3134.953125,2.61168137103754,0.7588386197560001,0.43982098794811997,5.12416,0x0,5.055,0.06375,0.32225624999999997
10288.636811023,1784216094.3292706,0.0,0.0,0.0,0.0,0.0,1500000,63.9,3134.953125,2.3400272359889196,0.499156598708,0.44205451595792006,5.11746,0x0,5.05625,0.06375,0.3223359375
10288.73681988,1784216094.4292798,0.0,0.0,22.22222222222222,10.0,12.5,2100000,65.0,3134.71875,4.387141457541859,2.213883850464,0.6132213850604,5.12282,0x0,5.04875,0.06375,0.3218578125
10288.836819977,1784216094.5292795,11.11111111111111,10.0,90.0,20.0,30.76923076923077,2400000,65.55,3112.859375,3.6356936448799395,1.695772017618,0.4716744658325,5.12282,0x0,5.0525,0.06375,0.322096875
10288.936821389,1784216094.629281,20.0,0.0,80.0,10.0,28.205128205128204,2300000,65.0,3109.171875,4.21736830840124,2.199083347048,0.54734876586206,5.13756,0x0,5.04875,0.06375,0.3218578125
10289.036816765,1784216094.7292764,0.0,0.0,30.0,0.0,7.6923076923076925,1900000,65.0,3108.609375,2.6315848233114796,0.75813334443,0.44416722483680005,5.1255,0x0,5.05375,0.06375,0.3221765625
10289.136812714,1784216094.829272,0.0,0.0,9.090909090909092,0.0,2.5,1500000,65.0,3108.609375,2.33443775983128,0.499156598708,0.4419423786768,5.12416,0x0,5.055,0.06375,0.32225624999999997
10289.236817886,1784216094.9292774,0.0,0.0,0.0,0.0,0.0,1500000,65.55,3108.609375,2.32343143309305,0.499334161042,0.4423602563935,5.11746,0x0,5.05375,0.06375,0.3221765625
